stage,lon,lat,val
pearson_corr_period2,76.8685508066887,43.19171608639876,-0.13812111631316284
pearson_corr_period2,76.84980490597941,43.104906465044536,0.01446969762079411
pearson_corr_period2,76.92497929887207,43.22370347445293,-0.026756646537249837
pearson_corr_period2,76.86734541469971,43.163507551443416,-0.10534898365305859
pearson_corr_period2,77.0351610961831,43.21374326832205,0.158247382905063
pearson_corr_period2,76.84263020576029,43.24469619195731,0.10365029016660811
pearson_corr_period2,76.9567067032112,43.103910171035764,-0.043982570069347415
pearson_corr_period2,76.9198671128124,43.23728854816786,-0.09098036257524637
pearson_corr_period2,77.00742239275726,43.18943587122338,0.023619657150961287
pearson_corr_period2,77.00725088877537,43.10777109125588,0.029926037275558492
pearson_corr_period2,76.83685093797509,43.14863363847882,0.058847667812111884
pearson_corr_period2,76.91140456287874,43.10597841005035,-0.06195864320726604
pearson_corr_period2,76.82893467678281,43.07538890996394,-0.045999899273564515
pearson_corr_period2,77.01863683078763,43.07289652023493,-0.0032666301469871776
pearson_corr_period2,76.93869036279335,43.224148624302615,-0.16784928253531795
pearson_corr_period2,76.8825674777892,43.225321180727,0.04086452833189013
pearson_corr_period2,77.0661286158297,43.15691773488509,0.014759302483801313
pearson_corr_period2,77.01122643555094,43.23171494698966,-0.015465649367880415
pearson_corr_period2,76.99968750927297,43.17397242474093,-0.01981530156758027
pearson_corr_period2,76.86720736015204,43.180425827548234,0.05398290152606283
pearson_corr_period2,76.83999443175617,43.17170681218732,-0.37069514543872667
pearson_corr_period2,76.94968433952704,43.1698639363284,-0.20358083420560874
pearson_corr_period2,76.84524875538014,43.232056066825464,0.10760014132470727
pearson_corr_period2,77.0574144647934,43.106010204360096,-0.040794879259596045
pearson_corr_period2,77.02874211663833,43.23469027657322,0.24058609102987247
pearson_corr_period2,76.84031864420865,43.17885287715379,-0.08481478898915455
pearson_corr_period2,77.05002806898975,43.159591638573126,-0.005076212401359093
pearson_corr_period2,76.82822577119494,43.068524865419526,6.660026784876589E-4
pearson_corr_period2,76.92984177843769,43.12592738655371,-0.13577877792544576
pearson_corr_period2,76.99566201288572,43.1451140816982,7.733038487109919E-4
pearson_corr_period2,76.99579836539371,43.14656453997049,0.051395167081044496
pearson_corr_period2,76.96302831497206,43.12247312389158,-0.07281284373562914
pearson_corr_period2,76.98175674841836,43.089229834079184,-0.19506528347444374
pearson_corr_period2,76.95301572310115,43.200526887619226,0.10984608782166072
pearson_corr_period2,77.03127028247224,43.18960004807266,-0.09696643417433991
pearson_corr_period2,76.85937449632463,43.21661526286234,-0.05936015789401112
pearson_corr_period2,76.860095413422,43.137622691232096,-0.16528661085989596
pearson_corr_period2,76.96118808072589,43.09749555824632,-0.05444054212834581
pearson_corr_period2,76.89869448894046,43.144016301955624,0.07249924503702992
pearson_corr_period2,76.98655024453508,43.23225770064219,-0.01462407968749783
pearson_corr_period2,76.93109654951044,43.119495538657816,-0.41270988986120744
pearson_corr_period2,76.85888882918802,43.21694214859332,0.038931782980126714
pearson_corr_period2,76.88423739295324,43.09683896193018,-0.01122654254148539
pearson_corr_period2,76.86835687195844,43.12539889636269,0.0831907752144163
pearson_corr_period2,76.88988961155562,43.1844067702206,-0.14767544492477946
pearson_corr_period2,77.00032237595417,43.09450037244022,-0.08935725682597304
pearson_corr_period2,77.00965311549899,43.24387263794364,0.014358118817898873
pearson_corr_period2,76.97674095832996,43.09198045307154,0.06218957469634087
pearson_corr_period2,76.94109060288298,43.19143497705888,-0.1481105165634222
